ID,Aname,AisMale,Aage,Aheight,Aweight,AtimePro,AtimeUFC,Awins,Alosses,AwinStk,AwinGra,AwinDec,AwinOtr,AlossStk,AlossGra,AlossDec,AlossOtr,Al3Wins,Al3Losses,Al3WinStk,Al3WinGra,Al3WinDec,Al3WinOtr,Al3LossStk,Al3LossGra,Al3LossDec,Al3LossOtr,AufcCount,AavgLength,Astreak,Bname,BisMale,Bage,Bheight,Bweight,BtimePro,BtimeUFC,Bwins,Blosses,BwinStk,BwinGra,BwinDec,BwinOtr,BlossStk,BlossGra,BlossDec,BlossOtr,Bl3Wins,Bl3Losses,Bl3WinStk,Bl3WinGra,Bl3WinDec,Bl3WinOtr,Bl3LossStk,Bl3LossGra,Bl3LossDec,Bl3LossOtr,BufcCount,BavgLength,Bstreak,Event,Result,ResultBy,ResultIn
Ron Waterman vs. Satoshi Honma | UFC 25 - Ultimate Japan 3,Ron Waterman,1,12561,74,260,433,343,4,1,4,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,3,244,-1,Satoshi Honma,1,11653,72,204,3625,0,4,5,1,3,0,0,2,2,1,0,1,2,1,0,0,0,2,0,0,0,0,680,-1,UFC 25 - Ultimate Japan 3,1,0,0
Junior dos Santos vs. Stipe Miocic | UFC 211 - Miocic vs. Dos Santos 2,Junior dos Santos,1,12157,76,239,3954,3122,18,4,13,1,4,0,2,1,1,0,2,1,0,0,2,0,1,0,0,0,15,554,1,Stipe Miocic,1,12686,76,245,2639,2044,16,2,13,0,3,0,1,0,1,0,3,0,3,0,0,0,0,0,0,0,12,487,4,UFC 211 - Miocic vs. Dos Santos 2,0,1,1
Alessio Sakara vs. Nicholas Musoke | UFC Fight Night 30 - Machida vs. Munoz,Alessio Sakara,1,11742,73,205,4145,2941,16,10,7,2,3,0,4,2,3,1,0,3,0,0,0,0,1,0,1,1,14,273,-3,Nicholas Musoke,1,10066,72,170,2170,0,10,2,4,4,2,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,477,5,UFC Fight Night 30 - Machida vs. Munoz,0,2,1
Alex Oliveira vs. Yancy Medeiros | UFC 218 - Holloway vs. Aldo 2,Yancy Medeiros,1,11044,70,170,3697,1680,14,4,7,4,3,0,2,1,1,0,2,1,1,1,0,0,0,0,1,0,10,395,2,Alex Oliveira,1,10877,71,170,2184,987,17,4,10,3,3,0,0,3,1,0,2,0,1,1,0,0,0,0,0,0,10,477,4,UFC 218 - Holloway vs. Aldo 2,1,1,1
Nik Lentz vs. Rafaello Oliveira | UFC 103 - Franklin vs. Belfort,Nik Lentz,1,9168,68,155,1512,0,16,3,8,6,2,0,1,1,1,0,3,0,1,0,2,0,0,0,0,0,0,286,7,Rafaello Oliveira,1,10098,68,155,1745,0,11,2,3,4,2,0,1,1,0,0,3,0,0,2,1,0,0,0,0,0,0,191,3,UFC 103 - Franklin vs. Belfort,1,0,0
Myles Jury vs. Ramsey Nijem | UFC on Fox 7 - Henderson vs. Melendez,Ramsey Nijem,1,9150,71,155,1828,686,7,2,2,2,3,0,1,1,0,0,3,0,1,0,2,0,0,0,0,0,4,438,3,Myles Jury,1,8937,71,145,1891,323,11,0,7,3,1,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,2,163,11,UFC on Fox 7 - Henderson vs. Melendez,0,1,1
Drew Dober vs. Joshua Burkman | UFC 214 - Cormier vs. Jones 2,Joshua Burkman,1,13447,70,155,5286,4284,28,15,5,5,9,0,1,7,6,0,0,3,0,0,0,0,0,1,2,0,17,477,-3,Drew Dober,1,10510,68,155,2927,1337,17,8,6,6,5,0,1,2,5,0,2,1,1,0,1,0,0,1,0,0,8,598,-1,UFC 214 - Cormier vs. Jones 2,0,1,1
Magnus Cedenblad vs. Scott Askham | UFC Fight Night 53 - Nelson vs. Story,Scott Askham,1,9628,75,185,1464,0,12,0,7,2,3,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,373,12,Magnus Cedenblad,1,11865,75,185,2724,903,12,4,6,5,1,0,1,3,0,0,2,1,0,2,0,0,0,1,0,0,3,281,2,UFC Fight Night 53 - Nelson vs. Story,0,0,0
Jimmie Rivera vs. Marcus Brimage | UFC Fight Night 72 - Bisping vs. Leites,Marcus Brimage,1,11060,64,135,3045,1323,7,4,3,0,4,0,2,0,1,0,1,2,1,0,0,0,1,0,1,0,7,570,-1,Jimmie Rivera,1,9515,64,135,2500,0,16,1,3,2,11,0,0,0,1,0,3,0,2,0,1,0,0,0,0,0,0,826,15,UFC Fight Night 72 - Bisping vs. Leites,0,1,1
Tito Ortiz vs. Yuki Kondo | UFC 29 - Defense of the Belts,Yuki Kondo,1,9284,71,170,1784,85,29,8,7,10,12,0,0,4,4,0,3,0,2,1,0,0,0,0,0,0,1,714,4,Tito Ortiz,1,9459,74,205,1296,1296,5,2,4,0,1,0,1,1,0,0,2,1,1,0,1,0,1,0,0,0,6,625,1,UFC 29 - Defense of the Belts,0,2,1
Cheick Kongo vs. Shawn Jordan | UFC 149 - Faber vs. Barao,Shawn Jordan,1,10135,72,265,1149,140,13,3,9,2,1,0,2,0,1,0,2,1,1,1,0,0,0,0,1,0,1,262,2,Cheick Kongo,1,13580,76,234,4059,2205,17,7,11,2,4,0,2,1,4,0,2,1,1,0,1,0,1,0,0,0,16,545,-1,UFC 149 - Faber vs. Barao,0,0,0
Gabriel Benitez vs. Humberto Bandenay | UFC Fight Night 129 - Maia vs. Usman,Humberto Bandenay,1,8658,71,145,1907,287,14,4,5,6,3,0,0,4,0,0,3,0,1,2,0,0,0,0,0,0,1,414,6,Gabriel Benitez,1,10930,68,145,3948,1281,20,6,6,10,4,0,1,2,3,0,2,1,0,1,1,0,0,0,1,0,6,437,1,UFC Fight Night 129 - Maia vs. Usman,0,1,1
Sultan Aliev vs. Warlley Alves | UFC 224 - Nunes vs. Pennington,Warlley Alves,1,9990,71,170,2592,1442,11,2,1,6,4,0,0,0,2,0,1,2,0,0,1,0,0,0,2,0,7,554,1,Sultan Aliev,1,12290,71,170,2590,1204,14,2,9,0,4,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,2,377,1,UFC 224 - Nunes vs. Pennington,1,1,1
Francis Carmont vs. Magnus Cedenblad | UFC on Fuel TV 2 - Gustafsson vs. Silva,Francis Carmont,1,11113,75,205,2967,168,17,7,6,8,3,0,1,3,2,0,3,0,1,1,1,0,0,0,0,0,1,313,6,Magnus Cedenblad,1,10962,75,185,1821,0,10,3,6,3,1,0,1,2,0,0,3,0,0,2,1,0,0,0,0,0,0,264,7,UFC on Fuel TV 2 - Gustafsson vs. Silva,1,2,1
Larry Cureton vs. Marco Ruas | UFC 7 - The Brawl in Buffalo,Larry Cureton,1,1088,74,248,154,154,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,175,-1,Marco Ruas,1,12646,73,210,3934,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1226,1,UFC 7 - The Brawl in Buffalo,0,2,1
Alex Caceres vs. Damacio Page | UFC on Fuel TV 4 - Munoz vs. Weidman,Damacio Page,1,10877,66,125,2713,496,15,7,8,6,1,0,0,6,1,0,0,3,0,0,0,0,0,3,0,0,2,252,-3,Alex Caceres,1,8787,69,145,1343,473,6,5,2,3,1,0,0,4,1,0,1,2,0,0,1,0,0,1,1,0,4,519,-1,UFC on Fuel TV 4 - Munoz vs. Weidman,0,2,1
Eliot Marshall vs. Jason Brilz | UFC 103 - Franklin vs. Belfort,Jason Brilz,1,12493,71,205,3488,367,17,1,5,8,2,0,0,1,0,0,3,0,1,1,1,0,0,0,0,0,2,414,12,Eliot Marshall,1,10666,75,205,1190,280,6,1,1,4,1,0,1,0,0,0,2,1,0,1,1,0,1,0,0,0,2,341,2,UFC 103 - Franklin vs. Belfort,0,0,0
Leonard Garcia vs. Matt Grice | UFC on FX 3 - Johnson vs. McCall,Leonard Garcia,1,12018,69,145,4787,1889,15,8,3,9,3,0,0,2,5,0,1,2,0,0,1,0,0,1,1,0,6,529,-2,Matt Grice,1,11272,68,145,2442,1875,14,4,6,3,4,0,2,2,0,0,2,1,0,1,1,0,1,0,0,0,5,323,-1,UFC on FX 3 - Johnson vs. McCall,0,0,0
Anthony Hamilton vs. Marcel Fortuna | UFC Fight Night 104 - Bermudez vs. Korean Zombie,Marcel Fortuna,1,11428,73,205,2121,0,8,1,0,5,3,0,0,0,1,0,3,0,0,2,1,0,0,0,0,0,0,560,5,Anthony Hamilton,1,13445,77,261,2317,952,15,6,8,1,6,0,2,3,1,0,1,2,1,0,0,0,0,1,1,0,7,459,-1,UFC Fight Night 104 - Bermudez vs. Korean Zombie,1,1,1
Joe Proctor vs. Ramsey Nijem | UFC on Fox 5 - Henderson vs. Diaz,Ramsey Nijem,1,9017,71,155,1695,553,6,2,2,2,2,0,1,1,0,0,2,1,1,0,1,0,1,0,0,0,3,381,2,Joe Proctor,1,9982,70,170,1127,190,8,1,1,4,3,0,1,0,0,0,3,0,1,0,2,0,0,0,0,0,1,529,4,UFC on Fox 5 - Henderson vs. Diaz,1,0,0
Elias Silverio vs. Isaac Vallie-Flagg | UFC Fight Night 35 - Rockhold vs. Philippou,Elias Silverio,1,9977,71,170,851,133,9,0,3,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,681,9,Isaac Vallie-Flagg,1,13066,68,159,3818,347,14,3,5,3,6,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,1,513,11,UFC Fight Night 35 - Rockhold vs. Philippou,1,0,0
Darren Uyenoyama vs. Norifumi Yamamoto | UFC on Fox 1 - Velasquez vs. Dos Santos,Norifumi Yamamoto,1,12660,64,135,3907,280,18,4,13,2,3,0,1,0,3,0,1,2,1,0,0,0,0,0,2,0,1,420,-1,Darren Uyenoyama,1,11716,66,125,3443,0,6,3,1,3,2,0,0,1,2,0,2,1,1,0,1,0,0,1,0,0,0,499,1,UFC on Fox 1 - Velasquez vs. Dos Santos,0,0,0
Hermes Franca vs. Spencer Fisher | UFC Fight Night 8 - Evans vs. Salmon,Spencer Fisher,1,11218,67,155,1622,479,19,2,10,8,1,0,0,0,2,0,2,1,2,0,0,0,0,0,1,0,5,375,2,Hermes Franca,1,11839,66,170,1895,1371,17,5,5,11,1,0,1,0,4,0,3,0,0,3,0,0,0,0,0,0,6,378,7,UFC Fight Night 8 - Evans vs. Salmon,0,1,1
Mickael Lebout vs. Sergio Moraes | UFC Fight Night 64 - Gonzaga vs. Cro Cop 2,Sergio Moraes,1,11950,72,170,3094,1022,8,2,0,7,1,0,1,0,1,0,2,1,0,2,0,0,0,0,1,0,3,434,2,Mickael Lebout,1,10100,71,155,1414,0,13,3,1,6,6,0,1,0,2,0,3,0,1,0,2,0,0,0,0,0,0,648,6,UFC Fight Night 64 - Gonzaga vs. Cro Cop 2,1,0,0
Ben Saunders vs. Lyman Good | UFC 230 - Cormier vs. Lewis,Ben Saunders,1,12988,75,170,5299,3983,22,10,11,6,5,0,6,1,3,0,1,2,1,0,0,0,1,1,0,0,16,514,-1,Lyman Good,1,12214,72,170,4753,1207,19,4,9,3,7,0,0,0,4,0,2,1,1,1,0,0,0,0,1,0,2,652,-1,UFC 230 - Cormier vs. Lewis,0,1,1
Chris Gutierrez vs. Raoni Barcelos | UFC - The Ultimate Fighter 28 Finale,Raoni Barcelos,1,11536,67,145,2456,139,12,1,7,1,4,0,0,1,0,0,3,0,2,0,1,0,0,0,0,0,1,563,5,Chris Gutierrez,1,10084,68,135,1994,0,12,3,6,1,5,0,0,0,3,0,3,0,1,1,1,0,0,0,0,0,0,785,3,UFC - The Ultimate Fighter 28 Finale,1,2,1
Jon Jones vs. Ovince St. Preux | UFC 197 - Jones vs. St. Preux,Ovince St. Preux,1,12069,75,205,2765,1092,19,7,10,4,4,0,1,1,5,0,2,1,1,0,1,0,0,1,0,0,9,480,1,Jon Jones,1,10506,76,205,2933,2814,21,1,9,6,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,16,644,12,UFC 197 - Jones vs. St. Preux,0,0,0
Carla Esparza vs. Joanna Jedrzejczyk | UFC 185 - Pettis vs. Dos Anjos,Joanna Jedrzejczyk,0,10070,66,115,1029,231,8,0,2,1,5,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,2,644,8,Carla Esparza,0,10017,61,115,1849,92,10,2,3,4,3,0,0,1,1,0,3,0,1,1,1,0,0,0,0,0,1,581,5,UFC 185 - Pettis vs. Dos Anjos,1,1,1
Gian Villante vs. Sam Alvey | UFC Fight Night 131 - Rivera vs. Moraes,Gian Villante,1,11975,74,205,3388,1861,16,9,10,2,4,0,4,0,4,0,1,2,0,0,1,0,1,0,1,0,12,485,1,Sam Alvey,1,11714,74,205,3604,1385,32,10,19,3,10,0,1,1,8,0,2,1,1,0,1,0,0,0,1,0,14,641,1,UFC Fight Night 131 - Rivera vs. Moraes,0,0,0
Cezar Ferreira vs. Thiago Santos | UFC 163 - Aldo vs. Korean Zombie,Cezar Ferreira,1,10396,73,185,2288,406,5,2,3,1,1,0,1,0,0,0,2,1,1,0,1,0,1,0,0,0,1,357,1,Thiago Santos,1,10801,74,185,967,0,8,1,4,1,3,0,1,0,0,0,2,1,2,0,0,0,1,0,0,0,0,431,1,UFC 163 - Aldo vs. Korean Zombie,1,2,1
Andre Winner vs. Anthony Njokuani | UFC 132 - Cruz vs. Faber 2,Andre Winner,1,10827,71,155,2393,742,12,5,3,3,6,0,0,2,3,0,1,2,0,0,1,0,0,1,1,0,5,682,-2,Anthony Njokuani,1,11445,72,155,2982,105,13,5,8,0,5,0,1,3,1,0,1,2,1,0,0,0,1,0,1,0,1,480,-1,UFC 132 - Cruz vs. Faber 2,0,0,0
Desmond Green vs. Mairbek Taisumov | UFC Fight Night 136 - Hunt vs. Oleynik,Desmond Green,1,10566,70,155,2358,525,21,7,5,1,15,0,0,2,5,0,1,2,0,0,1,0,0,0,2,0,4,771,1,Mairbek Taisumov,1,10995,69,155,4221,1715,26,5,14,9,1,0,1,1,3,0,3,0,3,0,0,0,0,0,0,0,7,319,5,UFC Fight Night 136 - Hunt vs. Oleynik,0,0,0
Tatiana Suarez vs. Viviane Pereira | UFC Fight Night 120 - Poirier vs. Pettis,Tatiana Suarez,0,9824,65,115,1211,491,4,0,1,2,1,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,1,398,4,Viviane Pereira,0,8841,60,115,1629,336,13,0,4,2,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,636,13,UFC Fight Night 120 - Poirier vs. Pettis,1,0,0
Curtis Blaydes vs. Daniel Omielanczuk | UFC 213 - Romero vs. Whittaker,Daniel Omielanczuk,1,12730,72,252,2821,1386,19,7,3,9,6,0,0,1,6,0,1,2,0,0,1,0,0,1,1,0,8,545,-2,Curtis Blaydes,1,9637,76,255,1134,454,6,1,6,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,3,414,1,UFC 213 - Romero vs. Whittaker,0,0,0
Clay Guida vs. Justin James | UFC 64 - Unstoppable,Clay Guida,1,9076,67,154,1176,0,20,6,4,10,5,0,0,4,1,0,1,2,0,0,1,0,0,1,1,0,0,364,1,Justin James,1,5142,70,155,2158,0,13,5,5,7,1,0,0,5,0,0,3,0,0,3,0,0,0,0,0,0,0,233,3,UFC 64 - Unstoppable,1,2,1
Erick Silva vs. Luis Ramos | UFC 134 - Silva vs. Okami,Luis Ramos,1,11178,68,170,3604,0,19,6,3,4,9,0,1,0,4,0,3,0,1,1,1,0,0,0,0,0,0,497,3,Erick Silva,1,9928,71,170,2275,0,12,1,2,7,2,0,0,0,1,0,3,0,1,2,0,0,0,0,0,0,0,442,8,UFC 134 - Silva vs. Okami,0,1,1
Efrain Escudero vs. Mac Danzig | UFC 145 - Jones vs. Evans,Efrain Escudero,1,9593,69,155,2142,1225,18,4,1,12,5,0,0,2,2,0,2,1,0,1,1,0,0,0,1,0,6,482,-1,Mac Danzig,1,11798,68,155,3849,1596,20,9,5,10,5,0,1,2,6,0,1,2,1,0,0,0,0,1,1,0,9,537,-1,UFC 145 - Jones vs. Evans,0,0,0
Eric Shelton vs. Jarred Brooks | UFC 214 - Cormier vs. Jones 2,Jarred Brooks,1,8854,63,125,1085,0,12,0,2,4,5,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,491,12,Eric Shelton,1,9674,66,125,1470,182,10,3,2,5,3,0,0,0,3,0,2,1,0,1,1,0,0,0,1,0,1,621,-1,UFC 214 - Cormier vs. Jones 2,1,0,0
Fabricio Werdum vs. Gabriel Gonzaga | UFC 80 - Rapid Fire,Gabriel Gonzaga,1,10473,74,264,1753,791,8,2,4,4,0,0,2,0,0,0,2,1,1,1,0,0,1,0,0,0,5,425,-1,Fabricio Werdum,1,11130,76,242,2043,273,9,3,2,6,1,0,0,0,3,0,1,2,0,1,0,0,0,0,2,0,1,605,-1,UFC 80 - Rapid Fire,0,1,1
Chael Sonnen vs. Mauricio Rua | UFC Fight Night 26 - Shogun vs. Sonnen,Chael Sonnen,1,13285,73,205,5943,4011,27,13,8,3,16,0,4,8,1,0,1,2,0,0,1,0,2,0,0,0,13,550,-2,Mauricio Rua,1,11588,73,205,3935,2156,21,7,18,1,2,0,2,2,3,0,1,2,1,0,0,0,0,0,2,0,10,533,-1,UFC Fight Night 26 - Shogun vs. Sonnen,1,2,1
Gerald Harris vs. Maiquel Falcao | UFC 123 - Rampage vs. Machida,Maiquel Falcao,1,10849,69,202,2401,0,25,3,15,1,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,198,7,Gerald Harris,1,11324,71,170,1562,313,17,2,9,6,2,0,1,0,1,0,3,0,3,0,0,0,0,0,0,0,3,385,10,UFC 123 - Rampage vs. Machida,1,0,0
B.J. Penn vs. Diego Sanchez | UFC 107 - Penn vs. Sanchez,Diego Sanchez,1,10208,70,170,2731,1708,21,2,9,6,6,0,0,0,2,0,3,0,1,0,2,0,0,0,0,0,12,476,4,B.J. Penn,1,11322,69,145,3144,3144,14,5,5,6,3,0,2,0,3,0,2,1,1,1,0,0,1,0,0,0,15,774,1,UFC 107 - Penn vs. Sanchez,0,1,1
Joe Doerksen vs. Matt Lindland | UFC 54 - Boiling Point,Matt Lindland,1,12879,72,185,3099,1708,14,3,6,3,4,0,2,1,0,0,3,0,1,2,0,0,0,0,0,0,11,550,3,Joe Doerksen,1,10206,72,186,2387,364,31,6,4,24,3,0,2,2,2,0,3,0,0,2,1,0,0,0,0,0,2,296,4,UFC 54 - Boiling Point,1,0,0
Chris Lytle vs. Dan Hardy | UFC Live 5 - Hardy vs. Lytle,Chris Lytle,1,13510,71,170,4565,3922,30,18,6,18,6,0,2,0,16,0,2,1,0,1,1,0,0,0,1,0,19,612,-1,Dan Hardy,1,10681,72,170,2625,1030,23,9,12,3,8,0,1,3,3,1,0,3,0,0,0,0,1,0,2,0,7,650,-3,UFC Live 5 - Hardy vs. Lytle,1,2,1
Gray Maynard vs. Ross Pearson | UFC Fight Night 47 - Bader vs. St. Preux,Ross Pearson,1,10916,68,155,3534,1883,15,7,5,5,4,0,2,2,3,0,1,1,1,0,0,0,0,0,1,0,12,516,-1,Gray Maynard,1,12764,68,145,3039,2611,11,3,2,0,9,0,3,0,0,0,1,2,0,0,1,0,2,0,0,0,14,867,-2,UFC Fight Night 47 - Bader vs. St. Preux,1,1,1
Brian Ebersole vs. Claude Patrick | UFC 140 - Jones vs. Machida,Claude Patrick,1,11501,70,170,3542,546,14,1,3,9,2,0,0,0,1,0,3,0,0,1,2,0,0,0,0,0,3,353,13,Brian Ebersole,1,11335,72,170,4307,286,48,14,14,20,13,0,1,8,4,0,3,0,2,0,1,0,0,0,0,0,2,437,9,UFC 140 - Jones vs. Machida,0,0,0
Diego Rivas vs. Jose Alberto Quinonez | UFC Fight Night 114 - Pettis vs. Moreno,Jose Alberto Quinonez,1,9870,68,135,1603,994,5,2,2,1,2,0,0,0,1,0,2,1,0,1,1,0,0,0,1,0,3,398,2,Diego Rivas,1,9399,69,145,2254,1001,7,0,2,3,2,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,2,444,7,UFC Fight Night 114 - Pettis vs. Moreno,1,0,0
Jim Miller vs. Yancy Medeiros | UFC 172 - Jones vs. Teixeira,Jim Miller,1,11197,68,155,3080,2016,23,4,3,13,7,0,0,1,3,0,2,0,0,1,1,0,0,0,0,0,16,587,2,Yancy Medeiros,1,9728,70,170,2381,364,9,1,6,1,2,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,2,350,-1,UFC 172 - Jones vs. Teixeira,1,2,1
Danielle Taylor vs. J.J. Aldrich | UFC Fight Night 124 - Stephens vs. Choi,J.J. Aldrich,0,9348,65,116,1226,401,5,2,2,0,3,0,0,1,1,0,2,1,0,0,2,0,0,0,1,0,2,580,1,Danielle Taylor,0,10308,60,115,1410,526,9,2,3,1,5,0,1,0,1,0,2,1,0,0,2,0,0,0,1,0,3,855,2,UFC Fight Night 124 - Stephens vs. Choi,1,0,0
Gasan Umalatov vs. Viscardi Andrade | UFC Fight Night 77 - Belfort vs. Henderson 3,Viscardi Andrade,1,11566,72,170,3472,826,17,6,5,6,6,0,1,1,4,0,2,1,2,0,0,0,0,0,1,0,2,507,-1,Gasan Umalatov,1,11692,71,181,2752,644,15,3,2,7,6,0,0,0,3,0,1,2,0,0,1,0,0,0,2,0,3,580,-1,UFC Fight Night 77 - Belfort vs. Henderson 3,1,0,0
Georges St. Pierre vs. Nick Diaz | UFC 158 - St. Pierre vs. Diaz,Georges St. Pierre,1,11624,70,170,4068,3332,23,2,8,5,10,0,1,1,0,0,3,0,0,0,3,0,0,0,0,0,19,730,10,Nick Diaz,1,10819,73,170,4215,3459,26,8,13,8,5,0,2,0,6,0,2,1,1,0,1,0,0,0,1,0,12,597,-1,UFC 158 - St. Pierre vs. Diaz,1,0,0
Bec Rawlings vs. Jessica-Rose Clark | UFC Fight Night 121 - Werdum vs. Tybura,Jessica-Rose Clark,0,10948,65,125,1793,0,7,4,2,2,3,0,0,0,4,0,1,2,0,0,1,0,0,0,2,0,0,865,1,Bec Rawlings,0,10507,66,116,2226,1072,7,6,1,4,2,0,2,0,4,0,1,2,0,0,1,0,1,0,1,0,5,558,-2,UFC Fight Night 121 - Werdum vs. Tybura,1,0,0
Jessica Penne vs. Joanna Jedrzejczyk | UFC Fight Night 69 - Jedrzejczyk vs. Penne,Joanna Jedrzejczyk,0,10168,66,115,1127,329,9,0,3,1,5,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,3,635,9,Jessica Penne,0,11829,65,115,3136,190,12,2,2,7,3,0,0,1,1,0,2,1,0,1,1,0,0,1,0,0,1,543,2,UFC Fight Night 69 - Jedrzejczyk vs. Penne,1,1,1
Travis Wiuff vs. Vladimir Matyushenko | UFC 40 - Vendetta,Travis Wiuff,1,9018,75,259,441,0,12,2,6,2,2,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,373,5,Vladimir Matyushenko,1,11645,73,205,1904,511,11,2,5,2,4,0,0,0,2,0,2,1,0,0,2,0,0,0,1,0,2,703,1,UFC 40 - Vendetta,0,1,1
Jeremy Stephens vs. Joe Lauzon | UFC Fight Night 17 - Lauzon vs. Stephens,Joe Lauzon,1,9027,70,155,1813,868,17,4,4,13,0,0,2,2,0,0,2,1,1,1,0,0,1,0,0,0,5,285,1,Jeremy Stephens,1,8293,69,145,1487,623,16,3,13,2,1,0,0,2,1,0,2,1,2,0,0,0,0,0,1,0,5,350,1,UFC Fight Night 17 - Lauzon vs. Stephens,1,2,1
Alejandro Perez vs. Ian Entwistle | UFC Fight Night 86 - Rothwell vs. Dos Santos,Ian Entwistle,1,10735,68,136,2080,652,9,2,1,7,0,1,1,1,0,0,2,1,0,2,0,0,1,0,0,0,2,104,1,Alejandro Perez,1,9717,66,135,3920,512,16,6,3,5,4,0,0,3,2,0,2,1,1,0,1,0,0,1,0,0,3,376,1,UFC Fight Night 86 - Rothwell vs. Dos Santos,0,1,1
Katsuhisa Fujii vs. Kenichi Yamamoto | UFC 23 - Ultimate Japan 2,Katsuhisa Fujii,1,9957,72,217,1329,0,1,3,1,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,206,-1,Kenichi Yamamoto,1,8531,71,185,539,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,604,-2,UFC 23 - Ultimate Japan 2,0,2,1
David Mitchell vs. Paulo Thiago | UFC 134 - Silva vs. Okami,David Mitchell,1,11630,72,185,1876,346,11,1,0,9,2,0,0,0,1,0,2,1,0,2,0,0,0,0,1,0,1,343,-1,Paulo Thiago,1,11171,71,170,2247,917,13,3,2,8,3,0,0,0,3,0,1,2,0,1,0,0,0,0,2,0,6,541,-2,UFC 134 - Silva vs. Okami,0,0,0
Papy Abedi vs. Thiago Alves | UFC 138 - Leben vs. Munoz,Papy Abedi,1,12181,71,185,1785,0,8,0,3,2,1,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,291,8,Thiago Alves,1,10260,70,170,3780,2224,18,8,12,0,6,0,1,3,4,0,1,2,0,0,1,0,0,0,2,0,15,572,-1,UFC 138 - Leben vs. Munoz,0,2,1
Adriano Martins vs. Kajan Johnson | UFC 215 - Nunes vs. Shevchenko 2,Kajan Johnson,1,12194,71,155,5677,1183,21,11,6,9,6,0,6,1,4,0,2,1,0,0,2,0,1,0,0,0,3,400,2,Adriano Martins,1,12686,70,154,4934,1400,28,8,11,3,12,0,2,0,5,0,2,1,1,0,1,0,0,0,1,0,6,583,-1,UFC 215 - Nunes vs. Shevchenko 2,1,1,1
Cortney Casey vs. Michelle Waterson | UFC on Fox 29 - Poirier vs. Gaethje,Cortney Casey,0,11302,66,115,1765,1001,7,5,3,3,1,0,0,1,4,0,1,2,0,0,1,0,0,0,2,0,7,548,-1,Michelle Waterson,0,11786,63,115,4075,1007,14,6,3,9,2,0,1,3,2,0,1,2,0,1,0,0,0,1,1,0,4,453,-2,UFC on Fox 29 - Poirier vs. Gaethje,0,0,0
Jairzinho Rozenstruik vs. Junior Albini | UFC Fight Night 144 - Assuncao vs. Moraes 2,Jairzinho Rozenstruik,1,11279,74,248,2443,0,6,0,4,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,198,6,Junior Albini,1,10186,75,265,3466,560,14,4,6,6,2,0,0,3,1,0,1,2,1,0,0,0,0,1,1,0,3,336,-2,UFC Fight Night 144 - Assuncao vs. Moraes 2,1,1,1
Ricco Rodriguez vs. Tim Sylvia | UFC 41 - Onslaught,Ricco Rodriguez,1,9324,76,225,1436,609,14,1,5,6,2,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,5,553,11,Tim Sylvia,1,10587,80,265,770,154,14,0,10,2,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,359,14,UFC 41 - Onslaught,0,1,1
Amir Sadollah vs. Duane Ludwig | UFC Live 5 - Hardy vs. Lytle,Amir Sadollah,1,11309,71,170,1149,1149,5,2,0,2,3,0,1,0,1,0,2,1,0,1,1,0,0,0,1,0,7,616,2,Duane Ludwig,1,12063,70,170,4208,3033,20,11,13,3,4,0,5,5,1,0,1,2,0,0,1,0,1,1,0,0,5,305,1,UFC Live 5 - Hardy vs. Lytle,0,0,0
Brad Gumm vs. Shonie Carter | UFC 24 - First Defense,Brad Gumm,1,2733,71,170,398,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2,Shonie Carter,1,10173,69,176,1119,0,12,3,3,5,2,0,1,0,2,0,1,1,0,0,1,0,0,0,1,0,0,488,1,UFC 24 - First Defense,0,0,0
